Time,Susceptible,Infected,Recovered
269.4000,0.678104,0.006273,0.315623
269.5000,0.678196,0.006276,0.315528
269.6000,0.678288,0.006279,0.315433
269.7000,0.678379,0.006282,0.315338
269.8000,0.678471,0.006286,0.315243
269.9000,0.678563,0.006289,0.315148
270.0000,0.678654,0.006292,0.315054
270.1000,0.678745,0.006295,0.314959
270.2000,0.678837,0.006299,0.314865
270.3000,0.678928,0.006302,0.314770
270.4000,0.679019,0.006305,0.314676
270.5000,0.679110,0.006309,0.314582
270.6000,0.679201,0.006312,0.314487
270.7000,0.679292,0.006315,0.314393
270.8000,0.679382,0.006319,0.314299
270.9000,0.679473,0.006322,0.314205
271.0000,0.679563,0.006325,0.314111
271.1000,0.679654,0.006329,0.314018
271.2000,0.679744,0.006332,0.313924
271.3000,0.679834,0.006335,0.313830
271.4000,0.679925,0.006339,0.313737
271.5000,0.680015,0.006342,0.313643
271.6000,0.680105,0.006346,0.313550
271.7000,0.680194,0.006349,0.313456
271.8000,0.680284,0.006353,0.313363
271.9000,0.680374,0.006356,0.313270
272.0000,0.680464,0.006359,0.313177
272.1000,0.680553,0.006363,0.313084
272.2000,0.680642,0.006366,0.312991
272.3000,0.680732,0.006370,0.312898
272.4000,0.680821,0.006373,0.312805
272.5000,0.680910,0.006377,0.312713
272.6000,0.680999,0.006381,0.312620
272.7000,0.681088,0.006384,0.312528
272.8000,0.681177,0.006388,0.312435
272.9000,0.681266,0.006391,0.312343
273.0000,0.681355,0.006395,0.312251
273.1000,0.681443,0.006398,0.312159
273.2000,0.681532,0.006402,0.312066
273.3000,0.681620,0.006406,0.311974
273.4000,0.681708,0.006409,0.311882
273.5000,0.681797,0.006413,0.311791
273.6000,0.681885,0.006416,0.311699
273.7000,0.681973,0.006420,0.311607
273.8000,0.682061,0.006424,0.311516
273.9000,0.682148,0.006427,0.311424
274.0000,0.682236,0.006431,0.311333
274.1000,0.682324,0.006435,0.311241
274.2000,0.682411,0.006439,0.311150
274.3000,0.682499,0.006442,0.311059
274.4000,0.682586,0.006446,0.310968
274.5000,0.682674,0.006450,0.310877
274.6000,0.682761,0.006453,0.310786
274.7000,0.682848,0.006457,0.310695
274.8000,0.682935,0.006461,0.310604
274.9000,0.683022,0.006465,0.310513
275.0000,0.683109,0.006469,0.310423
275.1000,0.683195,0.006472,0.310332
275.2000,0.683282,0.006476,0.310242
275.3000,0.683369,0.006480,0.310151
275.4000,0.683455,0.006484,0.310061
275.5000,0.683541,0.006488,0.309971
275.6000,0.683628,0.006492,0.309881
275.7000,0.683714,0.006495,0.309791
275.8000,0.683800,0.006499,0.309701
275.9000,0.683886,0.006503,0.309611
276.0000,0.683972,0.006507,0.309521
276.1000,0.684057,0.006511,0.309432
276.2000,0.684143,0.006515,0.309342
276.3000,0.684229,0.006519,0.309252
276.4000,0.684314,0.006523,0.309163
276.5000,0.684400,0.006527,0.309074
276.6000,0.684485,0.006531,0.308984
276.7000,0.684570,0.006535,0.308895
276.8000,0.684655,0.006539,0.308806
276.9000,0.684740,0.006543,0.308717
277.0000,0.684825,0.006547,0.308628
277.1000,0.684910,0.006551,0.308539
277.2000,0.684995,0.006555,0.308451
277.3000,0.685079,0.006559,0.308362
277.4000,0.685164,0.006563,0.308273
277.5000,0.685248,0.006567,0.308185
277.6000,0.685333,0.006571,0.308096
277.7000,0.685417,0.006575,0.308008
277.8000,0.685501,0.006579,0.307920
277.9000,0.685585,0.006583,0.307832
278.0000,0.685669,0.006588,0.307744
278.1000,0.685753,0.006592,0.307656
278.2000,0.685837,0.006596,0.307568
278.3000,0.685920,0.006600,0.307480
278.4000,0.686004,0.006604,0.307392
278.5000,0.686087,0.006608,0.307304
278.6000,0.686171,0.006612,0.307217
278.7000,0.686254,0.006617,0.307129
278.8000,0.686337,0.006621,0.307042
278.9000,0.686420,0.006625,0.306955
279.0000,0.686503,0.006629,0.306867
279.1000,0.686586,0.006634,0.306780
279.2000,0.686669,0.006638,0.306693
279.3000,0.686752,0.006642,0.306606
279.4000,0.686834,0.006646,0.306519
279.5000,0.686917,0.006651,0.306433
279.6000,0.686999,0.006655,0.306346
279.7000,0.687081,0.006659,0.306259
279.8000,0.687164,0.006664,0.306173
279.9000,0.687246,0.006668,0.306086
280.0000,0.687328,0.006672,0.306000
280.1000,0.687410,0.006677,0.305914
280.2000,0.687491,0.006681,0.305827
280.3000,0.687573,0.006685,0.305741
280.4000,0.687655,0.006690,0.305655
280.5000,0.687736,0.006694,0.305569
280.6000,0.687818,0.006699,0.305484
280.7000,0.687899,0.006703,0.305398
280.8000,0.687980,0.006708,0.305312
280.9000,0.688061,0.006712,0.305227
281.0000,0.688142,0.006716,0.305141
281.1000,0.688223,0.006721,0.305056
281.2000,0.688304,0.006725,0.304970
281.3000,0.688385,0.006730,0.304885
281.4000,0.688466,0.006734,0.304800
281.5000,0.688546,0.006739,0.304715
281.6000,0.688627,0.006744,0.304630
281.7000,0.688707,0.006748,0.304545
281.8000,0.688787,0.006753,0.304460
281.9000,0.688867,0.006757,0.304376
282.0000,0.688947,0.006762,0.304291
282.1000,0.689027,0.006766,0.304206
282.2000,0.689107,0.006771,0.304122
282.3000,0.689187,0.006776,0.304038
282.4000,0.689266,0.006780,0.303953
282.5000,0.689346,0.006785,0.303869
282.6000,0.689425,0.006789,0.303785
282.7000,0.689505,0.006794,0.303701
282.8000,0.689584,0.006799,0.303617
282.9000,0.689663,0.006803,0.303533
283.0000,0.689742,0.006808,0.303450
283.1000,0.689821,0.006813,0.303366
283.2000,0.689900,0.006818,0.303282
283.3000,0.689979,0.006822,0.303199
283.4000,0.690057,0.006827,0.303116
283.5000,0.690136,0.006832,0.303032
283.6000,0.690214,0.006837,0.302949
283.7000,0.690293,0.006841,0.302866
283.8000,0.690371,0.006846,0.302783
283.9000,0.690449,0.006851,0.302700
284.0000,0.690527,0.006856,0.302617
284.1000,0.690605,0.006861,0.302534
284.2000,0.690683,0.006865,0.302452
284.3000,0.690761,0.006870,0.302369
284.4000,0.690838,0.006875,0.302287
284.5000,0.690916,0.006880,0.302204
284.6000,0.690993,0.006885,0.302122
284.7000,0.691070,0.006890,0.302040
284.8000,0.691148,0.006895,0.301958
284.9000,0.691225,0.006900,0.301876
285.0000,0.691302,0.006904,0.301794
285.1000,0.691379,0.006909,0.301712
285.2000,0.691456,0.006914,0.301630
285.3000,0.691532,0.006919,0.301548
285.4000,0.691609,0.006924,0.301467
285.5000,0.691685,0.006929,0.301385
285.6000,0.691762,0.006934,0.301304
285.7000,0.691838,0.006939,0.301223
285.8000,0.691914,0.006944,0.301141
285.9000,0.691990,0.006949,0.301060
286.0000,0.692066,0.006954,0.300979
286.1000,0.692142,0.006959,0.300898
286.2000,0.692218,0.006964,0.300817
286.3000,0.692294,0.006970,0.300737
286.4000,0.692369,0.006975,0.300656
286.5000,0.692445,0.006980,0.300575
286.6000,0.692520,0.006985,0.300495
286.7000,0.692595,0.006990,0.300415
286.8000,0.692671,0.006995,0.300334
286.9000,0.692746,0.007000,0.300254
287.0000,0.692821,0.007005,0.300174
287.1000,0.692895,0.007011,0.300094
287.2000,0.692970,0.007016,0.300014
287.3000,0.693045,0.007021,0.299934
287.4000,0.693119,0.007026,0.299854
287.5000,0.693194,0.007031,0.299775
287.6000,0.693268,0.007037,0.299695
287.7000,0.693342,0.007042,0.299616
287.8000,0.693417,0.007047,0.299536
287.9000,0.693491,0.007052,0.299457
288.0000,0.693564,0.007058,0.299378
288.1000,0.693638,0.007063,0.299299
288.2000,0.693712,0.007068,0.299220
288.3000,0.693786,0.007074,0.299141
288.4000,0.693859,0.007079,0.299062
288.5000,0.693933,0.007084,0.298983
288.6000,0.694006,0.007090,0.298904
288.7000,0.694079,0.007095,0.298826
288.8000,0.694152,0.007100,0.298747
288.9000,0.694225,0.007106,0.298669
289.0000,0.694298,0.007111,0.298591
289.1000,0.694371,0.007117,0.298513
289.2000,0.694443,0.007122,0.298435
289.3000,0.694516,0.007128,0.298357
289.4000,0.694588,0.007133,0.298279
289.5000,0.694661,0.007138,0.298201
289.6000,0.694733,0.007144,0.298123
289.7000,0.694805,0.007149,0.298045
289.8000,0.694877,0.007155,0.297968
289.9000,0.694949,0.007160,0.297891
290.0000,0.695021,0.007166,0.297813
290.1000,0.695093,0.007171,0.297736
290.2000,0.695164,0.007177,0.297659
290.3000,0.695236,0.007183,0.297582
290.4000,0.695307,0.007188,0.297505
290.5000,0.695378,0.007194,0.297428
290.6000,0.695450,0.007199,0.297351
290.7000,0.695521,0.007205,0.297274
290.8000,0.695592,0.007211,0.297198
290.9000,0.695662,0.007216,0.297121
291.0000,0.695733,0.007222,0.297045
291.1000,0.695804,0.007228,0.296969
291.2000,0.695874,0.007233,0.296892
291.3000,0.695945,0.007239,0.296816
291.4000,0.696015,0.007245,0.296740
291.5000,0.696085,0.007250,0.296664
291.6000,0.696155,0.007256,0.296589
291.7000,0.696225,0.007262,0.296513
291.8000,0.696295,0.007268,0.296437
291.9000,0.696365,0.007273,0.296362
292.0000,0.696435,0.007279,0.296286
292.1000,0.696504,0.007285,0.296211
292.2000,0.696574,0.007291,0.296136
292.3000,0.696643,0.007296,0.296060
292.4000,0.696712,0.007302,0.295985
292.5000,0.696782,0.007308,0.295910
292.6000,0.696851,0.007314,0.295836
292.7000,0.696919,0.007320,0.295761
292.8000,0.696988,0.007326,0.295686
292.9000,0.697057,0.007332,0.295611
293.0000,0.697126,0.007337,0.295537
293.1000,0.697194,0.007343,0.295463
293.2000,0.697262,0.007349,0.295388
293.3000,0.697331,0.007355,0.295314
293.4000,0.697399,0.007361,0.295240
293.5000,0.697467,0.007367,0.295166
293.6000,0.697535,0.007373,0.295092
293.7000,0.697603,0.007379,0.295018
293.8000,0.697670,0.007385,0.294945
293.9000,0.697738,0.007391,0.294871
294.0000,0.697805,0.007397,0.294797
294.1000,0.697873,0.007403,0.294724
294.2000,0.697940,0.007409,0.294651
294.3000,0.698007,0.007415,0.294577
294.4000,0.698074,0.007421,0.294504
294.5000,0.698141,0.007427,0.294431
294.6000,0.698208,0.007434,0.294358
294.7000,0.698275,0.007440,0.294285
294.8000,0.698342,0.007446,0.294213
294.9000,0.698408,0.007452,0.294140
295.0000,0.698474,0.007458,0.294067
295.1000,0.698541,0.007464,0.293995
295.2000,0.698607,0.007470,0.293923
295.3000,0.698673,0.007477,0.293850
295.4000,0.698739,0.007483,0.293778
295.5000,0.698805,0.007489,0.293706
295.6000,0.698871,0.007495,0.293634
295.7000,0.698936,0.007501,0.293562
295.8000,0.699002,0.007508,0.293491
295.9000,0.699067,0.007514,0.293419
296.0000,0.699132,0.007520,0.293347
296.1000,0.699198,0.007527,0.293276
296.2000,0.699263,0.007533,0.293205
296.3000,0.699328,0.007539,0.293133
296.4000,0.699392,0.007546,0.293062
296.5000,0.699457,0.007552,0.292991
296.6000,0.699522,0.007558,0.292920
296.7000,0.699586,0.007565,0.292849
296.8000,0.699651,0.007571,0.292778
296.9000,0.699715,0.007577,0.292708
297.0000,0.699779,0.007584,0.292637
297.1000,0.699843,0.007590,0.292567
297.2000,0.699907,0.007597,0.292496
297.3000,0.699971,0.007603,0.292426
297.4000,0.700035,0.007610,0.292356
297.5000,0.700098,0.007616,0.292286
297.6000,0.700162,0.007622,0.292216
297.7000,0.700225,0.007629,0.292146
297.8000,0.700288,0.007635,0.292076
297.9000,0.700352,0.007642,0.292006
298.0000,0.700415,0.007649,0.291937
298.1000,0.700478,0.007655,0.291867
298.2000,0.700540,0.007662,0.291798
298.3000,0.700603,0.007668,0.291729
298.4000,0.700666,0.007675,0.291659
298.5000,0.700728,0.007681,0.291590
298.6000,0.700791,0.007688,0.291521
298.7000,0.700853,0.007695,0.291453
298.8000,0.700915,0.007701,0.291384
298.9000,0.700977,0.007708,0.291315
299.0000,0.701039,0.007715,0.291246
299.1000,0.701101,0.007721,0.291178
299.2000,0.701162,0.007728,0.291110
299.3000,0.701224,0.007735,0.291041
299.4000,0.701285,0.007741,0.290973
299.5000,0.701347,0.007748,0.290905
299.6000,0.701408,0.007755,0.290837
299.7000,0.701469,0.007762,0.290769
299.8000,0.701530,0.007768,0.290701
299.9000,0.701591,0.007775,0.290634
300.0000,0.701652,0.007782,0.290566
300.1000,0.701712,0.007789,0.290499
300.2000,0.701773,0.007796,0.290431
300.3000,0.701833,0.007803,0.290364
300.4000,0.701894,0.007809,0.290297
300.5000,0.701954,0.007816,0.290230
300.6000,0.702014,0.007823,0.290163
300.7000,0.702074,0.007830,0.290096
300.8000,0.702134,0.007837,0.290029
300.9000,0.702193,0.007844,0.289963
301.0000,0.702253,0.007851,0.289896
301.1000,0.702312,0.007858,0.289830
301.2000,0.702372,0.007865,0.289763
301.3000,0.702431,0.007872,0.289697
301.4000,0.702490,0.007879,0.289631
301.5000,0.702549,0.007886,0.289565
301.6000,0.702608,0.007893,0.289499
301.7000,0.702667,0.007900,0.289433
301.8000,0.702726,0.007907,0.289368
301.9000,0.702784,0.007914,0.289302
302.0000,0.702843,0.007921,0.289236
302.1000,0.702901,0.007928,0.289171
302.2000,0.702959,0.007935,0.289106
302.3000,0.703017,0.007942,0.289041
302.4000,0.703075,0.007949,0.288975
302.5000,0.703133,0.007956,0.288910
302.6000,0.703191,0.007964,0.288846
302.7000,0.703249,0.007971,0.288781
302.8000,0.703306,0.007978,0.288716
302.9000,0.703363,0.007985,0.288652
303.0000,0.703421,0.007992,0.288587
303.1000,0.703478,0.008000,0.288523
303.2000,0.703535,0.008007,0.288458
303.3000,0.703592,0.008014,0.288394
303.4000,0.703649,0.008021,0.288330
303.5000,0.703705,0.008029,0.288266
303.6000,0.703762,0.008036,0.288202
303.7000,0.703818,0.008043,0.288139
303.8000,0.703875,0.008050,0.288075
303.9000,0.703931,0.008058,0.288011
304.0000,0.703987,0.008065,0.287948
304.1000,0.704043,0.008072,0.287885
304.2000,0.704099,0.008080,0.287821
304.3000,0.704154,0.008087,0.287758
304.4000,0.704210,0.008095,0.287695
304.5000,0.704266,0.008102,0.287632
304.6000,0.704321,0.008109,0.287570
304.7000,0.704376,0.008117,0.287507
304.8000,0.704431,0.008124,0.287444
304.9000,0.704486,0.008132,0.287382
305.0000,0.704541,0.008139,0.287320
305.1000,0.704596,0.008147,0.287257
305.2000,0.704651,0.008154,0.287195
305.3000,0.704705,0.008162,0.287133
305.4000,0.704760,0.008169,0.287071
305.5000,0.704814,0.008177,0.287009
305.6000,0.704868,0.008184,0.286948
305.7000,0.704922,0.008192,0.286886
305.8000,0.704976,0.008200,0.286824
305.9000,0.705030,0.008207,0.286763
306.0000,0.705084,0.008215,0.286702
306.1000,0.705137,0.008222,0.286640
306.2000,0.705191,0.008230,0.286579
306.3000,0.705244,0.008238,0.286518
306.4000,0.705297,0.008245,0.286457
306.5000,0.705350,0.008253,0.286397
306.6000,0.705403,0.008261,0.286336
306.7000,0.705456,0.008268,0.286275
306.8000,0.705509,0.008276,0.286215
306.9000,0.705561,0.008284,0.286155
307.0000,0.705614,0.008292,0.286094
307.1000,0.705666,0.008299,0.286034
307.2000,0.705718,0.008307,0.285974
307.3000,0.705771,0.008315,0.285914
307.4000,0.705823,0.008323,0.285855
307.5000,0.705874,0.008331,0.285795
307.6000,0.705926,0.008339,0.285735
307.7000,0.705978,0.008346,0.285676
307.8000,0.706029,0.008354,0.285616
307.9000,0.706081,0.008362,0.285557
308.0000,0.706132,0.008370,0.285498
308.1000,0.706183,0.008378,0.285439
308.2000,0.706234,0.008386,0.285380
308.3000,0.706285,0.008394,0.285321
308.4000,0.706336,0.008402,0.285262
308.5000,0.706386,0.008410,0.285204
308.6000,0.706437,0.008418,0.285145
308.7000,0.706487,0.008426,0.285087
308.8000,0.706538,0.008434,0.285029
308.9000,0.706588,0.008442,0.284970
309.0000,0.706638,0.008450,0.284912
309.1000,0.706688,0.008458,0.284854
309.2000,0.706738,0.008466,0.284797
309.3000,0.706787,0.008474,0.284739
309.4000,0.706837,0.008482,0.284681
309.5000,0.706886,0.008490,0.284624
309.6000,0.706935,0.008498,0.284566
309.7000,0.706985,0.008506,0.284509
309.8000,0.707034,0.008515,0.284452
309.9000,0.707083,0.008523,0.284395
310.0000,0.707131,0.008531,0.284338
310.1000,0.707180,0.008539,0.284281
310.2000,0.707229,0.008547,0.284224
310.3000,0.707277,0.008556,0.284168
310.4000,0.707325,0.008564,0.284111
310.5000,0.707373,0.008572,0.284055
310.6000,0.707421,0.008580,0.283998
310.7000,0.707469,0.008589,0.283942
310.8000,0.707517,0.008597,0.283886
310.9000,0.707565,0.008605,0.283830
311.0000,0.707612,0.008614,0.283774
311.1000,0.707660,0.008622,0.283718
311.2000,0.707707,0.008630,0.283663
311.3000,0.707754,0.008639,0.283607
311.4000,0.707801,0.008647,0.283552
311.5000,0.707848,0.008655,0.283496
311.6000,0.707895,0.008664,0.283441
311.7000,0.707942,0.008672,0.283386
311.8000,0.707988,0.008681,0.283331
311.9000,0.708035,0.008689,0.283276
312.0000,0.708081,0.008698,0.283222
312.1000,0.708127,0.008706,0.283167
312.2000,0.708173,0.008715,0.283112
312.3000,0.708219,0.008723,0.283058
312.4000,0.708265,0.008732,0.283004
312.5000,0.708310,0.008740,0.282950
312.6000,0.708356,0.008749,0.282896
312.7000,0.708401,0.008757,0.282842
312.8000,0.708447,0.008766,0.282788
312.9000,0.708492,0.008774,0.282734
313.0000,0.708537,0.008783,0.282680
313.1000,0.708582,0.008792,0.282627
313.2000,0.708626,0.008800,0.282573
313.3000,0.708671,0.008809,0.282520
313.4000,0.708715,0.008818,0.282467
313.5000,0.708760,0.008826,0.282414
313.6000,0.708804,0.008835,0.282361
313.7000,0.708848,0.008844,0.282308
313.8000,0.708892,0.008852,0.282255
313.9000,0.708936,0.008861,0.282203
314.0000,0.708980,0.008870,0.282150
314.1000,0.709023,0.008879,0.282098
314.2000,0.709067,0.008888,0.282046
314.3000,0.709110,0.008896,0.281994
314.4000,0.709153,0.008905,0.281942
314.5000,0.709196,0.008914,0.281890
314.6000,0.709239,0.008923,0.281838
314.7000,0.709282,0.008932,0.281786
314.8000,0.709325,0.008941,0.281735
314.9000,0.709367,0.008949,0.281683
315.0000,0.709410,0.008958,0.281632
315.1000,0.709452,0.008967,0.281580
315.2000,0.709494,0.008976,0.281529
315.3000,0.709536,0.008985,0.281478
315.4000,0.709578,0.008994,0.281427
315.5000,0.709620,0.009003,0.281377
315.6000,0.709662,0.009012,0.281326
315.7000,0.709703,0.009021,0.281276
315.8000,0.709745,0.009030,0.281225
315.9000,0.709786,0.009039,0.281175
316.0000,0.709827,0.009048,0.281125
316.1000,0.709868,0.009057,0.281074
316.2000,0.709909,0.009066,0.281025
316.3000,0.709950,0.009075,0.280975
316.4000,0.709990,0.009085,0.280925
316.5000,0.710031,0.009094,0.280875
316.6000,0.710071,0.009103,0.280826
316.7000,0.710112,0.009112,0.280776
316.8000,0.710152,0.009121,0.280727
316.9000,0.710192,0.009130,0.280678
317.0000,0.710231,0.009140,0.280629
317.1000,0.710271,0.009149,0.280580
317.2000,0.710311,0.009158,0.280531
317.3000,0.710350,0.009167,0.280483
317.4000,0.710389,0.009177,0.280434
317.5000,0.710429,0.009186,0.280386
317.6000,0.710468,0.009195,0.280337
317.7000,0.710507,0.009204,0.280289
317.8000,0.710545,0.009214,0.280241
317.9000,0.710584,0.009223,0.280193
318.0000,0.710623,0.009232,0.280145
318.1000,0.710661,0.009242,0.280097
318.2000,0.710699,0.009251,0.280050
318.3000,0.710737,0.009261,0.280002
318.4000,0.710775,0.009270,0.279955
318.5000,0.710813,0.009279,0.279907
318.6000,0.710851,0.009289,0.279860
318.7000,0.710888,0.009298,0.279813
318.8000,0.710926,0.009308,0.279766
318.9000,0.710963,0.009317,0.279720
319.0000,0.711000,0.009327,0.279673
319.1000,0.711037,0.009336,0.279626
319.2000,0.711074,0.009346,0.279580
319.3000,0.711111,0.009355,0.279534
319.4000,0.711148,0.009365,0.279487
319.5000,0.711184,0.009375,0.279441
319.6000,0.711221,0.009384,0.279395
319.7000,0.711257,0.009394,0.279349
319.8000,0.711293,0.009403,0.279304
319.9000,0.711329,0.009413,0.279258
320.0000,0.711365,0.009423,0.279213
320.1000,0.711401,0.009432,0.279167
320.2000,0.711436,0.009442,0.279122
320.3000,0.711472,0.009452,0.279077
320.4000,0.711507,0.009461,0.279032
320.5000,0.711542,0.009471,0.278987
320.6000,0.711577,0.009481,0.278942
320.7000,0.711612,0.009491,0.278897
320.8000,0.711647,0.009500,0.278853
320.9000,0.711681,0.009510,0.278808
321.0000,0.711716,0.009520,0.278764
321.1000,0.711750,0.009530,0.278720
321.2000,0.711784,0.009540,0.278676
321.3000,0.711819,0.009550,0.278632
321.4000,0.711852,0.009559,0.278588
321.5000,0.711886,0.009569,0.278544
321.6000,0.711920,0.009579,0.278501
321.7000,0.711954,0.009589,0.278457
321.8000,0.711987,0.009599,0.278414
321.9000,0.712020,0.009609,0.278371
322.0000,0.712053,0.009619,0.278328
322.1000,0.712086,0.009629,0.278285
322.2000,0.712119,0.009639,0.278242
322.3000,0.712152,0.009649,0.278199
322.4000,0.712185,0.009659,0.278157
322.5000,0.712217,0.009669,0.278114
322.6000,0.712249,0.009679,0.278072
322.7000,0.712281,0.009689,0.278029
322.8000,0.712314,0.009699,0.277987
322.9000,0.712345,0.009709,0.277945
323.0000,0.712377,0.009719,0.277903
323.1000,0.712409,0.009729,0.277862
323.2000,0.712440,0.009740,0.277820
323.3000,0.712472,0.009750,0.277779
323.4000,0.712503,0.009760,0.277737
323.5000,0.712534,0.009770,0.277696
323.6000,0.712565,0.009780,0.277655
323.7000,0.712596,0.009791,0.277614
323.8000,0.712626,0.009801,0.277573
323.9000,0.712657,0.009811,0.277532
324.0000,0.712687,0.009821,0.277491
324.1000,0.712718,0.009832,0.277451
324.2000,0.712748,0.009842,0.277410
324.3000,0.712778,0.009852,0.277370
324.4000,0.712808,0.009862,0.277330
324.5000,0.712837,0.009873,0.277290
324.6000,0.712867,0.009883,0.277250
324.7000,0.712896,0.009894,0.277210
324.8000,0.712925,0.009904,0.277171
324.9000,0.712955,0.009914,0.277131
325.0000,0.712984,0.009925,0.277092
325.1000,0.713012,0.009935,0.277052
325.2000,0.713041,0.009946,0.277013
325.3000,0.713070,0.009956,0.276974
325.4000,0.713098,0.009967,0.276935
325.5000,0.713127,0.009977,0.276896
325.6000,0.713155,0.009988,0.276858
325.7000,0.713183,0.009998,0.276819
325.8000,0.713211,0.010009,0.276781
325.9000,0.713238,0.010019,0.276742
326.0000,0.713266,0.010030,0.276704
326.1000,0.713293,0.010040,0.276666
326.2000,0.713321,0.010051,0.276628
326.3000,0.713348,0.010062,0.276590
326.4000,0.713375,0.010072,0.276553
326.5000,0.713402,0.010083,0.276515
326.6000,0.713429,0.010094,0.276478
326.7000,0.713455,0.010104,0.276440
326.8000,0.713482,0.010115,0.276403
326.9000,0.713508,0.010126,0.276366
327.0000,0.713534,0.010136,0.276329
327.1000,0.713560,0.010147,0.276292
327.2000,0.713586,0.010158,0.276256
327.3000,0.713612,0.010169,0.276219
327.4000,0.713638,0.010179,0.276183
327.5000,0.713663,0.010190,0.276147
327.6000,0.713689,0.010201,0.276110
327.7000,0.713714,0.010212,0.276074
327.8000,0.713739,0.010223,0.276038
327.9000,0.713764,0.010234,0.276003
328.0000,0.713789,0.010244,0.275967
328.1000,0.713813,0.010255,0.275931
328.2000,0.713838,0.010266,0.275896
328.3000,0.713862,0.010277,0.275861
328.4000,0.713886,0.010288,0.275826
328.5000,0.713910,0.010299,0.275791
328.6000,0.713934,0.010310,0.275756
328.7000,0.713958,0.010321,0.275721
328.8000,0.713982,0.010332,0.275686
328.9000,0.714005,0.010343,0.275652
329.0000,0.714029,0.010354,0.275617
329.1000,0.714052,0.010365,0.275583
329.2000,0.714075,0.010376,0.275549
329.3000,0.714098,0.010387,0.275515
329.4000,0.714121,0.010398,0.275481
329.5000,0.714143,0.010410,0.275447
329.6000,0.714166,0.010421,0.275414
329.7000,0.714188,0.010432,0.275380
329.8000,0.714210,0.010443,0.275347
329.9000,0.714232,0.010454,0.275313
330.0000,0.714254,0.010465,0.275280
330.1000,0.714276,0.010477,0.275247
330.2000,0.714298,0.010488,0.275215
330.3000,0.714319,0.010499,0.275182
330.4000,0.714340,0.010510,0.275149
330.5000,0.714362,0.010522,0.275117
330.6000,0.714383,0.010533,0.275084
330.7000,0.714404,0.010544,0.275052
330.8000,0.714424,0.010555,0.275020
330.9000,0.714445,0.010567,0.274988
331.0000,0.714466,0.010578,0.274956
331.1000,0.714486,0.010590,0.274925
331.2000,0.714506,0.010601,0.274893
331.3000,0.714526,0.010612,0.274862
331.4000,0.714546,0.010624,0.274830
331.5000,0.714566,0.010635,0.274799
331.6000,0.714585,0.010647,0.274768
331.7000,0.714605,0.010658,0.274737
331.8000,0.714624,0.010670,0.274706
331.9000,0.714643,0.010681,0.274676
332.0000,0.714662,0.010692,0.274645
332.1000,0.714681,0.010704,0.274615
332.2000,0.714700,0.010716,0.274585
332.3000,0.714719,0.010727,0.274554
332.4000,0.714737,0.010739,0.274524
332.5000,0.714755,0.010750,0.274494
332.6000,0.714773,0.010762,0.274465
332.7000,0.714791,0.010773,0.274435
332.8000,0.714809,0.010785,0.274406
332.9000,0.714827,0.010797,0.274376
333.0000,0.714845,0.010808,0.274347
333.1000,0.714862,0.010820,0.274318
333.2000,0.714879,0.010832,0.274289
333.3000,0.714896,0.010843,0.274260
333.4000,0.714913,0.010855,0.274232
333.5000,0.714930,0.010867,0.274203
333.6000,0.714947,0.010879,0.274175
333.7000,0.714963,0.010890,0.274146
333.8000,0.714980,0.010902,0.274118
333.9000,0.714996,0.010914,0.274090
334.0000,0.715012,0.010926,0.274062
334.1000,0.715028,0.010938,0.274034
334.2000,0.715044,0.010949,0.274007
334.3000,0.715059,0.010961,0.273979
334.4000,0.715075,0.010973,0.273952
334.5000,0.715090,0.010985,0.273925
334.6000,0.715106,0.010997,0.273897
334.7000,0.715121,0.011009,0.273870
334.8000,0.715135,0.011021,0.273844
334.9000,0.715150,0.011033,0.273817
335.0000,0.715165,0.011045,0.273790
335.1000,0.715179,0.011057,0.273764
335.2000,0.715194,0.011069,0.273738
335.3000,0.715208,0.011081,0.273711
335.4000,0.715222,0.011093,0.273685
335.5000,0.715236,0.011105,0.273659
335.6000,0.715249,0.011117,0.273634
335.7000,0.715263,0.011129,0.273608
335.8000,0.715276,0.011141,0.273582
335.9000,0.715290,0.011153,0.273557
336.0000,0.715303,0.011165,0.273532
336.1000,0.715316,0.011177,0.273507
336.2000,0.715329,0.011190,0.273482
336.3000,0.715341,0.011202,0.273457
336.4000,0.715354,0.011214,0.273432
336.5000,0.715366,0.011226,0.273408
336.6000,0.715378,0.011238,0.273383
336.7000,0.715390,0.011251,0.273359
336.8000,0.715402,0.011263,0.273335
336.9000,0.715414,0.011275,0.273311
337.0000,0.715426,0.011287,0.273287
337.1000,0.715437,0.011300,0.273263
337.2000,0.715449,0.011312,0.273239
337.3000,0.715460,0.011324,0.273216
337.4000,0.715471,0.011337,0.273193
337.5000,0.715482,0.011349,0.273169
337.6000,0.715492,0.011361,0.273146
337.7000,0.715503,0.011374,0.273123
337.8000,0.715513,0.011386,0.273100
337.9000,0.715524,0.011399,0.273078
338.0000,0.715534,0.011411,0.273055
338.1000,0.715544,0.011424,0.273033
338.2000,0.715554,0.011436,0.273010
338.3000,0.715563,0.011448,0.272988
338.4000,0.715573,0.011461,0.272966
338.5000,0.715582,0.011473,0.272944
338.6000,0.715591,0.011486,0.272923
338.7000,0.715600,0.011499,0.272901
338.8000,0.715609,0.011511,0.272880
338.9000,0.715618,0.011524,0.272858
339.0000,0.715627,0.011536,0.272837
339.1000,0.715635,0.011549,0.272816
339.2000,0.715643,0.011561,0.272795
